,sacc_transformed,qseqid,staxids,sseqid,pident,evalue,bitscore,qgi,sgi,sacc,sscinames,scomnames,stitle
621,WP_013321815,WP_010874241,497965,WP_013321815.1_GCF_000147335.1_ASM14733v1,50.938,3.69e-107,318.0,0,0,WP_013321815.1_GCF_000147335.1_ASM14733v1,Gloeothece verrucosa PCC 7822,Gloeothece verrucosa PCC 7822,circadian clock protein KaiA [Gloeothece verrucosa]
622,WP_239005429,WP_010874241,65393,WP_239005429.1_GCF_000021825.1_ASM2182v1,50.161,2.89e-105,312.0,0,0,WP_239005429.1_GCF_000021825.1_ASM2182v1,Gloeothece citriformis PCC 7424,Gloeothece citriformis PCC 7424,circadian clock protein KaiA [Gloeothece citriformis]
623,WP_041804118,WP_010874241,213615,WP_041804118.1_GCF_003945305.1_ASM394530v1,52.595,5.73e-105,311.0,0,0,WP_041804118.1_GCF_003945305.1_ASM394530v1,Microcystis viridis NIES-102,Microcystis viridis NIES-102,MULTISPECIES: circadian clock protein KaiA [Microcystis]
624,WP_041804118,WP_010874241,449447,WP_041804118.1_GCF_000010625.1_ASM1062v1,52.595,5.73e-105,311.0,0,0,WP_041804118.1_GCF_000010625.1_ASM1062v1,Microcystis aeruginosa NIES-843,Microcystis aeruginosa NIES-843,MULTISPECIES: circadian clock protein KaiA [Microcystis]
625,WP_158201533,WP_010874241,2686288,WP_158201533.1_GCF_009792235.1_ASM979223v1,52.508,5.2399999999999996e-104,309.0,0,0,WP_158201533.1_GCF_009792235.1_ASM979223v1,Microcystis aeruginosa FD4,Microcystis aeruginosa FD4,circadian clock protein KaiA [Microcystis aeruginosa]
626,WP_106908241,WP_010874241,1967666,WP_106908241.1_GCF_003019735.1_ASM301973v1,51.515,8.379999999999999e-104,308.0,0,0,WP_106908241.1_GCF_003019735.1_ASM301973v1,Microcystis sp. MC19,Microcystis sp. MC19,MULTISPECIES: circadian clock protein KaiA [Microcystis]
627,WP_103112530,WP_010874241,449468,WP_103112530.1_GCF_010196425.1_ASM1019642v1,51.515,4.54e-103,306.0,0,0,WP_103112530.1_GCF_010196425.1_ASM1019642v1,Microcystis aeruginosa NIES-298,Microcystis aeruginosa NIES-298,circadian clock protein KaiA [Microcystis aeruginosa]
628,WP_002750903,WP_010874241,267865,WP_002750903.1_GCF_021172085.1_ASM2117208v1,51.515,4.900000000000001e-103,306.0,0,0,WP_002750903.1_GCF_021172085.1_ASM2117208v1,Microcystis aeruginosa FACHB-905,Microcystis aeruginosa FACHB-905,MULTISPECIES: circadian clock protein KaiA [Microcystis]
629,WP_002750903,WP_010874241,1903187,WP_002750903.1_GCF_002095975.1_ASM209597v1,51.515,4.900000000000001e-103,306.0,0,0,WP_002750903.1_GCF_002095975.1_ASM209597v1,Microcystis aeruginosa PCC 7806SL,Microcystis aeruginosa PCC 7806SL,MULTISPECIES: circadian clock protein KaiA [Microcystis]
630,WP_046662387,WP_010874241,1698524,WP_046662387.1_GCF_001704955.2_ASM170495v2,51.211,9.62e-102,303.0,0,0,WP_046662387.1_GCF_001704955.2_ASM170495v2,Microcystis aeruginosa NIES-2481,Microcystis aeruginosa NIES-2481,circadian clock protein KaiA [Microcystis aeruginosa]
631,WP_046662387,WP_010874241,1641812,WP_046662387.1_GCF_000981785.2_ASM98178v2,51.211,9.62e-102,303.0,0,0,WP_046662387.1_GCF_000981785.2_ASM98178v2,Microcystis aeruginosa NIES-2549,Microcystis aeruginosa NIES-2549,circadian clock protein KaiA [Microcystis aeruginosa]
632,WP_066118607,WP_010874241,1617448,WP_066118607.1_GCF_001548115.1_Gm3709,47.678,1.31e-101,303.0,0,0,WP_066118607.1_GCF_001548115.1_Gm3709,Geminocystis sp. NIES-3709,Geminocystis sp. NIES-3709,circadian clock protein KaiA [Geminocystis sp. NIES-3709]
633,WP_061432112,WP_010874241,1126,WP_061432112.1_GCF_019704275.1_ASM1970427v1,51.712,8.15e-101,301.0,0,0,WP_061432112.1_GCF_019704275.1_ASM1970427v1,Microcystis aeruginosa,Microcystis aeruginosa,circadian clock protein KaiA [Microcystis aeruginosa]
634,WP_096385120,WP_010874241,1807358,WP_096385120.1_GCF_002355455.1_ASM235545v1,49.511,1.28e-100,301.0,0,0,WP_096385120.1_GCF_002355455.1_ASM235545v1,Stanieria sp. NIES-3757,Stanieria sp. NIES-3757,circadian clock protein KaiA [Stanieria sp. NIES-3757]
635,WP_015191646,WP_010874241,111780,WP_015191646.1_GCF_000317575.1_ASM31757v1,50.0,3.37e-100,300.0,0,0,WP_015191646.1_GCF_000317575.1_ASM31757v1,Stanieria cyanosphaera PCC 7437,Stanieria cyanosphaera PCC 7437,circadian clock protein KaiA [Stanieria cyanosphaera]
636,WP_026101981,WP_010874241,113355,WP_026101981.1_GCF_000332235.1_ASM33223v1,47.368,8.79e-100,299.0,0,0,WP_026101981.1_GCF_000332235.1_ASM33223v1,Geminocystis herdmanii PCC 6308,Geminocystis herdmanii PCC 6308,circadian clock protein KaiA [Geminocystis herdmanii]
637,WP_119259530,WP_010874241,1763363,WP_119259530.1_GCF_003574135.1_ASM357413v1,49.66,3.37e-98,294.0,0,0,WP_119259530.1_GCF_003574135.1_ASM357413v1,cyanobacterium endosymbiont of Rhopalodia gibberula,cyanobacterium endosymbiont of Rhopalodia gibberula,circadian clock protein KaiA [cyanobacterium endosymbiont of Rhopalodia gibberula]
638,WP_066343578,WP_010874241,1615909,WP_066343578.1_GCF_001548095.1_Gm3709,46.933,1.71e-97,293.0,0,0,WP_066343578.1_GCF_001548095.1_Gm3709,Geminocystis sp. NIES-3708,Geminocystis sp. NIES-3708,circadian clock protein KaiA [Geminocystis sp. NIES-3708]
639,WP_065715809,WP_010874241,195248,WP_065715809.1_GCF_001693295.1_ASM169329v1,50.0,6.219999999999999e-95,286.0,0,0,WP_065715809.1_GCF_001693295.1_ASM169329v1,Synechococcus sp. PCC 8807,Synechococcus sp. PCC 8807,MULTISPECIES: circadian clock protein KaiA [unclassified Synechococcus]
640,WP_065715809,WP_010874241,2579791,WP_065715809.1_GCF_005577135.1_ASM557713v1,50.0,6.219999999999999e-95,286.0,0,0,WP_065715809.1_GCF_005577135.1_ASM557713v1,Synechococcus sp. PCC 11901,Synechococcus sp. PCC 11901,MULTISPECIES: circadian clock protein KaiA [unclassified Synechococcus]
641,WP_065709963,WP_010874241,195498,WP_065709963.1_GCF_001693275.1_ASM169327v1,50.0,7.089999999999999e-95,285.0,0,0,WP_065709963.1_GCF_001693275.1_ASM169327v1,Synechococcus sp. PCC 7117,Synechococcus sp. PCC 7117,circadian clock protein KaiA [Synechococcus sp. PCC 7117]
642,WP_065713015,WP_010874241,374981,WP_065713015.1_GCF_001693255.1_ASM169325v1,49.333,9.519999999999999e-95,285.0,0,0,WP_065713015.1_GCF_001693255.1_ASM169325v1,Synechococcus sp. PCC 7003,Synechococcus sp. PCC 7003,circadian clock protein KaiA [Synechococcus sp. PCC 7003]
643,WP_062431932,WP_010874241,374982,WP_062431932.1_GCF_001521855.1_ASM152185v1,49.667,4.98e-94,283.0,0,0,WP_062431932.1_GCF_001521855.1_ASM152185v1,Synechococcus sp. PCC 73109,Synechococcus sp. PCC 73109,circadian clock protein KaiA [Synechococcus sp. PCC 73109]
644,WP_012305923,WP_010874241,32049,WP_012305923.1_GCF_000019485.1_ASM1948v1,49.667,4.04e-93,281.0,0,0,WP_012305923.1_GCF_000019485.1_ASM1948v1,Synechococcus sp. PCC 7002,Synechococcus sp. PCC 7002,MULTISPECIES: circadian clock protein KaiA [unclassified Synechococcus]
645,WP_096418958,WP_010874241,1827144,WP_096418958.1_GCF_002356215.1_ASM235621v1,48.485,4.09e-91,276.0,0,0,WP_096418958.1_GCF_002356215.1_ASM235621v1,Synechococcus sp. NIES-970,Synechococcus sp. NIES-970,circadian clock protein KaiA [Synechococcus sp. NIES-970]
646,WP_168568046,WP_010874241,2064643,WP_168568046.1_GCF_012295525.1_ASM1229552v1,44.516,3.72e-89,271.0,0,0,WP_168568046.1_GCF_012295525.1_ASM1229552v1,Oxynema sp. AP17,Oxynema sp. AP17,circadian clock protein KaiA [Oxynema aestuarii]
647,WP_232509840,WP_010874241,1228987,WP_232509840.1_GCF_000829235.1_ASM82923v1,46.043,1.46e-85,261.0,0,0,WP_232509840.1_GCF_000829235.1_ASM82923v1,cyanobacterium endosymbiont of Epithemia turgida isolate EtSB Lake Yunoko,cyanobacterium endosymbiont of Epithemia turgida isolate EtSB Lake Yunoko,circadian clock protein KaiA [cyanobacterium endosymbiont of Epithemia turgida]
648,WP_015180366,WP_010874241,1173027,WP_015180366.1_GCF_000317515.1_ASM31751v1,45.603,4.6500000000000004e-85,261.0,0,0,WP_015180366.1_GCF_000317515.1_ASM31751v1,Microcoleus sp. PCC 7113,Microcoleus sp. PCC 7113,circadian clock protein KaiA [Allocoleopsis franciscana]
649,WP_063822949,WP_010874241,56110,WP_063822949.1_GCF_000317105.1_ASM31710v1,42.765,5.6299999999999995e-84,258.0,0,0,WP_063822949.1_GCF_000317105.1_ASM31710v1,Oscillatoria acuminata PCC 6304,Oscillatoria acuminata PCC 6304,circadian clock protein KaiA [Oscillatoria acuminata]
650,WP_084762172,WP_010874241,1752064,WP_084762172.1_GCF_001548435.1_ASM154843v1,50.936,4.39e-83,254.0,0,0,WP_084762172.1_GCF_001548435.1_ASM154843v1,Leptolyngbya sp. NIES-3755,Leptolyngbya sp. NIES-3755,circadian clock protein KaiA [Leptolyngbya sp. NIES-3755]
651,WP_224341586,WP_010874241,2653194,WP_224341586.1_GCF_020091585.1_ASM2009158v1,44.147,1.73e-82,254.0,0,0,WP_224341586.1_GCF_020091585.1_ASM2009158v1,cf. Leptolyngbya sp. CCNUW1,cf. Leptolyngbya sp. CCNUW1,circadian clock protein KaiA [Kovacikia minuta]
652,WP_017289885,WP_010874241,1973484,WP_017289885.1_GCF_002368255.1_ASM236825v1,47.909,9.15e-81,249.0,0,0,WP_017289885.1_GCF_002368255.1_ASM236825v1,Leptolyngbya boryana NIES-2135,Leptolyngbya boryana NIES-2135,circadian clock protein KaiA [Leptolyngbya boryana]
653,WP_199323814,WP_010874241,462680,WP_199323814.1_GCF_022372495.1_ASM2237249v1,47.909,1.0700000000000001e-80,249.0,0,0,WP_199323814.1_GCF_022372495.1_ASM2237249v1,Leptolyngbya boryana IU 594,Leptolyngbya boryana IU 594,circadian clock protein KaiA [Leptolyngbya boryana]
654,WP_199323814,WP_010874241,1260963,WP_199323814.1_GCF_002142495.1_ASM214249v1,47.909,1.0700000000000001e-80,249.0,0,0,WP_199323814.1_GCF_002142495.1_ASM214249v1,Leptolyngbya boryana dg5,Leptolyngbya boryana dg5,MULTISPECIES: circadian clock protein KaiA [unclassified Leptolyngbya]
655,WP_199323814,WP_010874241,411966,WP_199323814.1_GCF_002142475.1_ASM214247v1,47.909,1.0700000000000001e-80,249.0,0,0,WP_199323814.1_GCF_002142475.1_ASM214247v1,Leptolyngbya boryana IAM M-101,Leptolyngbya boryana IAM M-101,MULTISPECIES: circadian clock protein KaiA [unclassified Leptolyngbya]
656,WP_146295555,WP_010874241,522448,WP_146295555.1_GCF_007904085.1_ASM790408v1,43.902,1.44e-79,246.0,0,0,WP_146295555.1_GCF_007904085.1_ASM790408v1,Euhalothece natronophila Z-M001,Euhalothece natronophila Z-M001,circadian clock protein KaiA [Euhalothece natronophila]
657,WP_096717849,WP_010874241,2005460,WP_096717849.1_GCF_002368355.1_ASM236835v1,43.522,2.0900000000000003e-79,246.0,0,0,WP_096717849.1_GCF_002368355.1_ASM236835v1,Chondrocystis sp. NIES-4102,Chondrocystis sp. NIES-4102,circadian clock protein KaiA [Chondrocystis sp. NIES-4102]
658,WP_015179605,WP_010874241,179408,WP_015179605.1_GCF_000317475.1_ASM31747v1,43.234,5.62e-78,243.0,0,0,WP_015179605.1_GCF_000317475.1_ASM31747v1,Oscillatoria nigro-viridis PCC 7112,Oscillatoria nigro-viridis PCC 7112,circadian clock protein KaiA [Oscillatoria nigro-viridis]
659,WP_015202682,WP_010874241,1173022,WP_015202682.1_GCF_000317495.1_ASM31749v1,42.763,1.43e-77,241.0,0,0,WP_015202682.1_GCF_000317495.1_ASM31749v1,Crinalium epipsammum PCC 9333,Crinalium epipsammum PCC 9333,circadian clock protein KaiA [Crinalium epipsammum]
660,WP_225938191,WP_010874241,2016068,WP_225938191.1_GCF_019891175.1_ASM1989117v1,47.876,2.11e-77,241.0,0,0,WP_225938191.1_GCF_019891175.1_ASM1989117v1,Leptolyngbya sp. PKUAC-SCTE412,Leptolyngbya sp. PKUAC-SCTE412,circadian clock protein KaiA [Leptothermofonsia sichuanensis]
661,WP_216655257,WP_010874241,2737172,WP_216655257.1_GCF_013177315.1_ASM1317731v1,45.985,7.01e-77,239.0,0,0,WP_216655257.1_GCF_013177315.1_ASM1317731v1,Thermoleptolyngbya sp. PKUAC-SCTA183,Thermoleptolyngbya sp. PKUAC-SCTA183,circadian clock protein KaiA [Thermoleptolyngbya sichuanensis]
662,WP_205370202,WP_010874241,2811482,WP_205370202.1_GCF_016919485.1_ASM1691948v1,45.985,8.97e-77,239.0,0,0,WP_205370202.1_GCF_016919485.1_ASM1691948v1,Thermoleptolyngbya sp. PKUAC-SCTB121,Thermoleptolyngbya sp. PKUAC-SCTB121,circadian clock protein KaiA [Thermoleptolyngbya sp. PKUAC-SCTB121]
663,WP_242723081,WP_010874241,2303329,WP_242723081.1_GCF_022701255.1_ASM2270125v1,42.997,1.06e-76,239.0,0,0,WP_242723081.1_GCF_022701255.1_ASM2270125v1,Microcoleus vaginatus HSN003,Microcoleus vaginatus HSN003,circadian clock protein KaiA [Microcoleus vaginatus]
664,WP_006632118,WP_010874241,669365,WP_006632118.1_GCF_022701275.1_ASM2270127v1,42.671,2.15e-76,239.0,0,0,WP_006632118.1_GCF_022701275.1_ASM2270127v1,Microcoleus vaginatus PCC 9802,Microcoleus vaginatus PCC 9802,circadian clock protein KaiA [Microcoleus vaginatus]
665,WP_083374018,WP_010874241,1454205,WP_083374018.1_GCF_001854205.1_ASM185420v1,43.75,1.62e-75,236.0,0,0,WP_083374018.1_GCF_001854205.1_ASM185420v1,Moorea producens JHB,Moorea producens JHB,circadian clock protein KaiA [Moorea producens]
666,WP_225901175,WP_010874241,111781,WP_225901175.1_GCF_000316605.1_ASM31660v1,51.172,1.8e-75,236.0,0,0,WP_225901175.1_GCF_000316605.1_ASM31660v1,Leptolyngbya sp. PCC 7376,Leptolyngbya sp. PCC 7376,circadian clock protein KaiA [Leptolyngbya sp. PCC 7376]
667,WP_083305479,WP_010874241,1458985,WP_083305479.1_GCF_001767235.1_ASM176723v1,42.763,2.01e-75,236.0,0,0,WP_083305479.1_GCF_001767235.1_ASM176723v1,Moorea producens PAL-8-15-08-1,Moorea producens PAL-8-15-08-1,circadian clock protein KaiA [Moorea producens]
668,WP_211619802,WP_010874241,2812896,WP_211619802.1_GCF_018128485.1_ASM1812848v1,44.118,2.3299999999999997e-74,233.0,0,0,WP_211619802.1_GCF_018128485.1_ASM1812848v1,Leptolyngbya sp. 7M,Leptolyngbya sp. 7M,circadian clock protein KaiA [Leptolyngbya sp. 7M]
669,WP_015225153,WP_010874241,65093,WP_015225153.1_GCF_000317635.1_ASM31763v1,43.403,2.66e-74,232.0,0,0,WP_015225153.1_GCF_000317635.1_ASM31763v1,Halothece sp. PCC 7418,Halothece sp. PCC 7418,circadian clock protein KaiA [Halothece sp. PCC 7418]
670,WP_245824137,WP_010874241,132604,WP_245824137.1_GCF_904830925.1_P.,40.559,6.79e-74,232.0,0,0,WP_245824137.1_GCF_904830925.1_P.,Planktothrix pseudagardhii,Planktothrix pseudagardhii,MULTISPECIES: circadian clock protein KaiA [Planktothrix]
671,WP_245824137,WP_010874241,1678309,WP_245824137.1_GCF_904830955.1_P.,40.559,6.79e-74,232.0,0,0,WP_245824137.1_GCF_904830955.1_P.,Planktothrix tepida,Planktothrix tepida,MULTISPECIES: circadian clock protein KaiA [Planktothrix]
672,WP_042153460,WP_010874241,1160,WP_042153460.1_GCF_904830885.1_P.,41.115,2.3600000000000002e-73,230.0,0,0,WP_042153460.1_GCF_904830885.1_P.,Planktothrix agardhii,Planktothrix agardhii,circadian clock protein KaiA [Planktothrix agardhii]
673,WP_081846456,WP_010874241,1160,WP_081846456.1_GCF_904830935.1_P.,41.637,5.71e-73,229.0,0,0,WP_081846456.1_GCF_904830935.1_P.,Planktothrix agardhii,Planktothrix agardhii,circadian clock protein KaiA [Planktothrix agardhii]
674,WP_081846456,WP_010874241,388467,WP_081846456.1_GCF_000710505.1_Plagard2.0,41.637,5.71e-73,229.0,0,0,WP_081846456.1_GCF_000710505.1_Plagard2.0,Planktothrix agardhii NIVA-CYA 126/8,Planktothrix agardhii NIVA-CYA 126/8,circadian clock protein KaiA [Planktothrix agardhii]
675,WP_081694495,WP_010874241,329571,WP_081694495.1_GCF_900009275.2_Planktothrix,40.925,2.61e-72,227.0,0,0,WP_081694495.1_GCF_900009275.2_Planktothrix,Planktothrix rubescens NIVA-CYA 18,Planktothrix rubescens NIVA-CYA 18,MULTISPECIES: circadian clock protein KaiA [Planktothrix]
676,WP_015230936,WP_010874241,13035,WP_015230936.1_GCF_000317615.1_ASM31761v1,43.554,7.440000000000001e-72,226.0,0,0,WP_015230936.1_GCF_000317615.1_ASM31761v1,Dactylococcopsis salina PCC 8305,Dactylococcopsis salina PCC 8305,circadian clock protein KaiA [Dactylococcopsis salina]
677,WP_081692453,WP_010874241,1160,WP_081692453.1_GCF_904830945.1_P.,40.569,3.09e-71,224.0,0,0,WP_081692453.1_GCF_904830945.1_P.,Planktothrix agardhii,Planktothrix agardhii,MULTISPECIES: circadian clock protein KaiA [Planktothrix]
678,WP_199248351,WP_010874241,222819,WP_199248351.1_GCF_016446395.1_ASM1644639v1,41.853,1.3e-70,224.0,0,0,WP_199248351.1_GCF_016446395.1_ASM1644639v1,[Phormidium] sp. ETS-05,[Phormidium] sp. ETS-05,circadian clock protein KaiA [[Phormidium] sp. ETS-05]
679,WP_012161597,WP_010874241,329726,WP_012161597.1_GCF_000018105.1_ASM1810v1,45.105,1.74e-70,223.0,0,0,WP_012161597.1_GCF_000018105.1_ASM1810v1,Acaryochloris marina MBIC11017,Acaryochloris marina MBIC11017,circadian clock protein KaiA [Acaryochloris marina]
680,WP_208673134,WP_010874241,2283154,WP_208673134.1_GCF_009498715.1_ASM949871v1,43.448,4.67e-70,222.0,0,0,WP_208673134.1_GCF_009498715.1_ASM949871v1,Synechococcus elongatus PCC 11802,Synechococcus elongatus PCC 11802,circadian clock protein KaiA [Synechococcus elongatus]
681,WP_208673134,WP_010874241,2219813,WP_208673134.1_GCF_003846445.1_ASM384644v1,43.448,4.67e-70,222.0,0,0,WP_208673134.1_GCF_003846445.1_ASM384644v1,Synechococcus elongatus PCC 11801,Synechococcus elongatus PCC 11801,circadian clock protein KaiA [Synechococcus elongatus]
682,WP_015158121,WP_010874241,1173020,WP_015158121.1_GCF_000317145.1_ASM31714v1,44.803,8.210000000000001e-70,221.0,0,0,WP_015158121.1_GCF_000317145.1_ASM31714v1,Chamaesiphon minutus PCC 6605,Chamaesiphon minutus PCC 6605,circadian clock protein KaiA [Chamaesiphon minutus]
683,WP_015173270,WP_010874241,1173025,WP_015173270.1_GCF_000317045.1_ASM31704v1,42.667,2.1599999999999998e-69,221.0,0,0,WP_015173270.1_GCF_000317045.1_ASM31704v1,Geitlerinema sp. PCC 7407,Geitlerinema sp. PCC 7407,circadian clock protein KaiA [Geitlerinema sp. PCC 7407]
684,WP_149818896,WP_010874241,2583530,WP_149818896.1_GCF_008386235.1_ASM838623v1,42.708,4.859999999999999e-69,219.0,0,0,WP_149818896.1_GCF_008386235.1_ASM838623v1,Thermosynechococcus sp. CL-1,Thermosynechococcus sp. CL-1,circadian clock protein KaiA [Thermosynechococcus sp. CL-1]
685,WP_212662280,WP_010874241,2740837,WP_212662280.1_GCF_021497025.1_ASM2149702v1,43.273,9.48e-69,219.0,0,0,WP_212662280.1_GCF_021497025.1_ASM2149702v1,,,MULTISPECIES: circadian clock protein KaiA [Acaryochloris]
686,WP_212662280,WP_010874241,2762553,WP_212662280.1_GCF_018336915.1_ASM1833691v1,43.273,9.48e-69,219.0,0,0,WP_212662280.1_GCF_018336915.1_ASM1833691v1,Acaryochloris marina S15,Acaryochloris marina S15,MULTISPECIES: circadian clock protein KaiA [Acaryochloris]
687,WP_011056332,WP_010874241,197221,WP_011056332.1_GCF_000011345.1_ASM1134v1,42.708,1.51e-68,218.0,0,0,WP_011056332.1_GCF_000011345.1_ASM1134v1,Thermosynechococcus elongatus BP-1,Thermosynechococcus elongatus BP-1,circadian clock protein KaiA [Thermosynechococcus elongatus]
688,WP_206199961,WP_010874241,2813673,WP_206199961.1_GCF_017086385.1_ASM1708638v1,42.361,6.059999999999999e-68,216.0,0,0,WP_206199961.1_GCF_017086385.1_ASM1708638v1,Thermosynechococcus sp. TA-1,Thermosynechococcus sp. TA-1,circadian clock protein KaiA [Thermosynechococcus sp. TA-1]
689,WP_181494619,WP_010874241,2016101,WP_181494619.1_GCF_003555505.1_ASM355550v2,41.667,1.1699999999999998e-67,216.0,0,0,WP_181494619.1_GCF_003555505.1_ASM355550v2,Thermosynechococcus elongatus PKUAC-SCTE542,Thermosynechococcus elongatus PKUAC-SCTE542,circadian clock protein KaiA [Thermosynechococcus elongatus]
690,WP_260378682,WP_010874241,459495,WP_260378682.1_GCF_025200965.1_ASM2520096v1,41.961,2.1099999999999998e-67,214.0,0,0,WP_260378682.1_GCF_025200965.1_ASM2520096v1,Arthrospira platensis C1,Arthrospira platensis C1,circadian clock protein KaiA [Arthrospira platensis]
691,WP_006623298,WP_010874241,2759955,WP_006623298.1_GCF_014489865.2_ASM1448986v2,41.961,2.97e-67,214.0,0,0,WP_006623298.1_GCF_014489865.2_ASM1448986v2,Limnospira fusiformis KN,Limnospira fusiformis KN,MULTISPECIES: circadian clock protein KaiA [Limnospira]
692,WP_006623298,WP_010874241,376219,WP_006623298.1_GCF_000973065.1_ASM97306v1,41.961,2.97e-67,214.0,0,0,WP_006623298.1_GCF_000973065.1_ASM97306v1,Limnospira indica PCC 8005,Limnospira indica PCC 8005,MULTISPECIES: circadian clock protein KaiA [Limnospira]
693,WP_099797679,WP_010874241,1917166,WP_099797679.1_GCF_002754935.1_ASM275493v1,41.319,5.89e-67,214.0,0,0,WP_099797679.1_GCF_002754935.1_ASM275493v1,Synechococcus lividus PCC 6715,Synechococcus lividus PCC 6715,circadian clock protein KaiA [Thermostichus lividus]
694,WP_126389897,WP_010874241,685565,WP_126389897.1_GCF_003967015.1_ASM396701v1,42.105,3.05e-66,212.0,0,0,WP_126389897.1_GCF_003967015.1_ASM396701v1,Pseudanabaena sp. ABRG5-3,Pseudanabaena sp. ABRG5-3,circadian clock protein KaiA [Pseudanabaena sp. ABRG5-3]
695,WP_225889197,WP_010874241,1641165,WP_225889197.1_GCF_002075285.3_ASM207528v3,45.421,4.810000000000001e-66,212.0,0,0,WP_225889197.1_GCF_002075285.3_ASM207528v3,Halomicronema hongdechloris C2206,Halomicronema hongdechloris C2206,circadian clock protein KaiA [Halomicronema hongdechloris]
696,WP_011377921,WP_010874241,2479200,WP_011377921.1_GCF_003957805.1_ASM395780v1,40.816,5.41e-66,211.0,0,0,WP_011377921.1_GCF_003957805.1_ASM395780v1,Synechococcus elongatus UTEX 3055,Synechococcus elongatus UTEX 3055,circadian clock protein KaiA [Synechococcus elongatus]
697,WP_011377921,WP_010874241,1350461,WP_011377921.1_GCF_000817325.1_ASM81732v1,40.816,5.41e-66,211.0,0,0,WP_011377921.1_GCF_000817325.1_ASM81732v1,Synechococcus sp. UTEX 2973,Synechococcus sp. UTEX 2973,circadian clock protein KaiA [Synechococcus elongatus]
698,WP_011377921,WP_010874241,269084,WP_011377921.1_GCF_022984195.1_ASM2298419v1,40.816,5.41e-66,211.0,0,0,WP_011377921.1_GCF_022984195.1_ASM2298419v1,Synechococcus elongatus PCC 6301,Synechococcus elongatus PCC 6301,circadian clock protein KaiA [Synechococcus elongatus]
699,WP_011242646,WP_010874241,269084,WP_011242646.1_GCF_000010065.1_ASM1006v1,40.476,3.09e-65,209.0,0,0,WP_011242646.1_GCF_000010065.1_ASM1006v1,Synechococcus elongatus PCC 6301,Synechococcus elongatus PCC 6301,circadian clock protein KaiA [Synechococcus elongatus]
700,WP_015123056,WP_010874241,195253,WP_015123056.1_GCF_000316685.1_ASM31668v1,43.969,4.55e-65,209.0,0,0,WP_015123056.1_GCF_000316685.1_ASM31668v1,Synechococcus sp. PCC 6312,Synechococcus sp. PCC 6312,circadian clock protein KaiA [Synechococcus sp. PCC 6312]
701,WP_015167869,WP_010874241,1173263,WP_015167869.1_GCF_000317085.1_ASM31708v1,38.614,5.4400000000000005e-64,207.0,0,0,WP_015167869.1_GCF_000317085.1_ASM31708v1,Synechococcus sp. PCC 7502,Synechococcus sp. PCC 7502,circadian clock protein KaiA [Synechococcus sp. PCC 7502]
702,WP_198804677,WP_010874241,1115757,WP_198804677.1_GCF_016403105.1_ASM1640310v1,44.697,8.12e-64,206.0,0,0,WP_198804677.1_GCF_016403105.1_ASM1640310v1,Leptolyngbya sp. BL0902,Leptolyngbya sp. BL0902,circadian clock protein KaiA [Leptolyngbya sp. BL0902]
703,WP_071590719,WP_010874241,195250,WP_071590719.1_GCF_000332275.1_ASM33227v1,40.94,1.0399999999999999e-60,198.0,0,0,WP_071590719.1_GCF_000332275.1_ASM33227v1,Synechococcus sp. PCC 7336,Synechococcus sp. PCC 7336,circadian clock protein KaiA [Synechococcus sp. PCC 7336]
704,WP_011432143,WP_010874241,321332,WP_011432143.1_GCF_000013225.1_ASM1322v1,40.667,9.42e-59,194.0,0,0,WP_011432143.1_GCF_000013225.1_ASM1322v1,Synechococcus sp. JA-2-3B'a(2-13),Synechococcus sp. JA-2-3B'a(2-13),circadian clock protein KaiA [Synechococcus sp. JA-2-3B'a(2-13)]
705,WP_015163973,WP_010874241,82654,WP_015163973.1_GCF_000317065.1_ASM31706v1,40.625,1.9700000000000002e-58,192.0,0,0,WP_015163973.1_GCF_000317065.1_ASM31706v1,Pseudanabaena sp. PCC 7367,Pseudanabaena sp. PCC 7367,circadian clock protein KaiA [Pseudanabaena sp. PCC 7367]
706,WP_099835839,WP_010874241,321327,WP_099835839.1_GCF_000013205.1_ASM1320v1,39.414,4.26e-58,192.0,0,0,WP_099835839.1_GCF_000013205.1_ASM1320v1,Synechococcus sp. JA-3-3Ab,Synechococcus sp. JA-3-3Ab,MULTISPECIES: circadian clock protein KaiA [unclassified Synechococcus]
707,WP_010310803,WP_010874241,232348,WP_010310803.1_GCF_000179235.2_ASM17923v2,35.274,8.979999999999999e-54,180.0,0,0,WP_010310803.1_GCF_000179235.2_ASM17923v2,Synechococcus sp. CB0101,Synechococcus sp. CB0101,circadian clock protein KaiA [Synechococcus sp. CB0101]
708,WP_214339789,WP_010874241,2741953,WP_214339789.1_GCF_018502385.1_ASM1850238v1,35.616,2.69e-53,179.0,0,0,WP_214339789.1_GCF_018502385.1_ASM1850238v1,Synechococcus sp. LA31,Synechococcus sp. LA31,circadian clock protein KaiA [Synechococcus sp. LA31]
709,WP_150884652,WP_010874241,2511069,WP_150884652.1_GCF_008807075.1_ASM880707v1,38.956,5.18e-53,178.0,0,0,WP_150884652.1_GCF_008807075.1_ASM880707v1,Synechococcus sp. RSCCF101,Synechococcus sp. RSCCF101,circadian clock protein KaiA [Synechococcus sp. RSCCF101]
